DeployID,County,DeployDate,DeploymentName,Description,PrimaryMaterial,Tons,Relief,Depth,Jurisdiction,Coast,LatDM,LongDM,latitudes,longitudes,LocationAccuracy
DA0079,Miami-Dade,10/01/1988,Berry Patch,"155' Steel Ship ""Berry Patch""",VESSEL METAL 155',,24,150,Federal,Atlantic,25° 22.133' N,80° 7.813' W,25.36888333,-80.13021667,High
DA0078,Miami-Dade,05/10/1988,Tarpoon,"165' Steel Ship ""Tarpoon""",VESSEL METAL 165',,5,65,Federal,Atlantic,25° 37.316' N,80° 5.460' W,25.62193333,-80.091,Medium
DA0077,Miami-Dade,04/26/1988,Radio Towers,19 20' Long Radio Tower Sections Fabricated Into Pyramid Configuration,METAL RADIO TOWERS,270,12,51,State,Atlantic,25° 48.678' N,80° 5.385' W,25.8113,-80.08975,High
DA0076,Miami-Dade,00/00/1987,Limestone Boulders,382 Tons Limestone Boulders  16' X 32' Feet Area,ROCK LIMESTONE,382,4,10,State,Atlantic,25° 55.750' N,80° 9.000' W,25.92916667,-80.15,Low
DA0075,Miami-Dade,12/01/1987,Billy's Barge,"100' Steel Barge ""Billy's Barge""",BARGE METAL 100',,10,48,State,Atlantic,25° 46.442' N,80° 4.371' W,25.77403333,-80.07285,Low
DA0074,Miami-Dade,09/01/1987,Concrete Pipe,360 Tons of Concrete Pipe,CONCRETE CULVERTS,360,8,51,State,Atlantic,25° 46.462' N,80° 4.398' W,25.77436667,-80.0733,Low
DA0073,Miami-Dade,07/01/1987,Miracles Express,"100 Foot Steel Ship ""Miracles Express'",VESSEL METAL 100',,8,55,Federal,Atlantic,25° 40.194' N,80° 4.358' W,25.6699,-80.07263333,Low
DA0072,Miami-Dade,06/18/1987,Sheri-Lyn,"235' Steel Ship ""Sheri-Lyn""",VESSEL METAL 235',,15,100,Federal,Atlantic,25° 40.090' N,80° 4.223' W,25.66816667,-80.07038333,Low
DA0071,Miami-Dade,06/01/1987,Concrete Pipe,400 Tons of Concrete Pipe,CONCRETE CULVERTS,400,8,51,State,Atlantic,25° 46.723' N,80° 4.426' W,25.77871667,-80.07376667,Low
DA0070,Miami-Dade,06/01/1987,Coquina,"55' Steel Ship ""Coquina""",VESSEL METAL 55',,5,44,State,Atlantic,25° 46.559' N,80° 4.444' W,25.77598,-80.07406667,Low
DA0069,Miami-Dade,06/01/1987,Esjoo,"70' Steel Ship ""Esjoo""",VESSEL METAL 70',,15,51,Federal,Atlantic,25° 46.641' N,80° 4.319' W,25.77735,-80.07198333,Low
DA0068,Miami-Dade,05/27/1987,I Beams,6 I Beams Girders-Each 90' Long-57' Ferro-Cement Hull.,CONCRETE  BEAMS (I),240,,51,State,Atlantic,25° 47.781' N,80° 4.794' W,25.79635,-80.0799,Low
DA0067,Miami-Dade,05/01/1987,Concrete Pipe,360 Tons of Concrete Pipe,CONCRETE CULVERTS,360,8,120,State,Atlantic,25° 51.423' N,80° 4.083' W,25.85705,-80.06805,Low
DA0066,Miami-Dade,00/00/1986,Concrete Pipe,60 Tons of Concrete Pipe,CONCRETE CULVERTS,60,6,45,State,Atlantic,25° 48.824' N,80° 5.470' W,25.81373,-80.09116667,Medium
DA0065,Miami-Dade,00/00/1986,Rickenbacker Cswy,Concrete Piles And Limestone Boulders In Bay off Causeway,CONCRETE RUBBLE,,,10,State,Atlantic,25° 44.750' N,80° 10.883' W,25.74583333,-80.18138333,Low
DA0064,Miami-Dade,00/00/1986,African Queen,"57 Foot Steel Hull Vessel The ""African Queen""",VESSEL METAL 57',,5,44,State,Atlantic,25° 46.804' N,80° 4.532' W,25.78006667,-80.07553333,Low
DA0063,Miami-Dade,00/00/1986,Lady Free Schooner,"90 Foot Sailing Schooner The ""Lady Free""",VESSEL METAL SCHOONER 90',,5,60,Federal,Atlantic,25° 41.450' N,80° 4.730' W,25.69083333,-80.07883333,Low
DA0062,Miami-Dade,12/16/1986,Cruz Del Sur Ship,"257' Steel Freighter ""Cruz Del Sur.""",VESSEL METAL 257',,95,240,State,Atlantic,25° 57.134' N,80° 3.908' W,25.95223333,-80.06513333,Low
DA0061,Miami-Dade,07/01/1986,Bridge,500 Tons Concrete/Bridge,BRIDGE RUBBLE CONCRETE ,500,15,135,Federal,Atlantic,25° 40.019' N,80° 4.056' W,25.66698333,-80.0676,Low
DA0060,Miami-Dade,05/30/1986,Mystic Isle,"103' Steel Ferry The ""Mystic Isle""",VESSEL METAL 103' FERRYBOAT,,35,185,Federal,Atlantic,25° 41.276' N,80° 4.048' W,25.68793333,-80.06746667,Low
DA0059,Miami-Dade,04/17/1986,Narwal,"137' Steel Ship ""Narwal""   6Th of 6 Ships This Grant",VESSEL METAL 137',,18,115,State,Atlantic,25° 54.640' N,80° 5.050' W,25.91066667,-80.08416667,Medium
DA0058,Miami-Dade,03/28/1986,St. Anne D' Auray,"110' Steel Freighter ""St. Anne D' Auray.""",VESSEL METAL 110',,28,68,Federal,Atlantic,25° 35.869' N,80° 4.675' W,25.59781667,-80.07791667,Low
DA0057,Miami-Dade,03/06/1986,Doc De Milly,"287' Steel Freighter ""Doc De Milly.""",VESSEL METAL 287',,50,140,Federal,Atlantic,25° 22.063' N,80° 7.881' W,25.36772,-80.13135,High
DA0056,Miami-Dade,00/00/1985,Dumfounding Bay Reef (Bay),2889 Tons of Limestone  Tanks  Drums  4 Vessels,ROCK LIMESTONE,"2,889",,14,State,Atlantic,25° 56.900' N,80° 7.766' W,25.94833333,-80.12943333,Low
DA0055,Miami-Dade,12/17/1985,Andro,"165' Steel Ship ""Andro""  5Th of 6 Ships This Grant","VESSEL METAL 165'   ""ANDRO""",,25,103,State,Atlantic,25° 53.622' N,80° 5.126' W,25.8937,-80.08543333,Medium
DA0054,Miami-Dade,12/12/1985,Fiberglass Boat,40 Foot Fiberglass Boat  4Th of 6 Ships This Grant,VESSEL FIBERGLASS 40',,,,Federal,Atlantic,25° 51.926' N,80° 3.239' W,25.86543,-80.05398333,Low
DA0053,Miami-Dade,12/02/1985,Wood Boat,30 Foot Wood Boat  3rd of 6 Ships This Grant,VESSEL WOOD 30',,,,Federal,Atlantic,25° 52.500' N,80° 3.209' W,25.875,-80.05348333,Low
DA0052,Miami-Dade,11/30/1985,Wood Boat,35 Wood Boat  No Name  2nd of 6 Ships This Grant,VESSEL WOOD 35',,,,Federal,Atlantic,25° 51.924' N,80° 3.239' W,25.8654,-80.05398333,Low
DA0051,Miami-Dade,11/26/1985,Belcher Barge,"195' Steel Barge ""Belcher Barge""",BARGE METAL 195',,10,58,Federal,Atlantic,25° 41.810' N,80° 5.280' W,25.69683333,-80.088,Medium
DA0050,Miami-Dade,10/28/1985,John C. Koppin Memorial,"75' Steel Barge ""John C. Koppin Memorial""",BARGE METAL 75',,7,45,State,Atlantic,25° 48.820' N,80° 5.470' W,25.81366667,-80.09116667,Medium
DA0049,Miami-Dade,10/21/1985,Rossmerry,"195' Steel Ship ""Rossmerry""  First of 6 Ships This Grant","VESSEL METAL 195'  ""ROSSMERRY""",,20,240,State,Atlantic,25° 54.253' N,80° 5.623' W,25.90421667,-80.09371667,Medium
DA0048,Miami-Dade,10/03/1985,Tenneco Towers Shallow,3 Platform Structures,OIL RIG STRUCTURE,,40,110,State,Atlantic,25° 58.952' N,80° 5.100' W,25.98253333,-80.085,High
DA0047,Miami-Dade,10/03/1985,Tenneco Towers Deep,2 Jacket Structures,OIL RIG STRUCTURE,,75,190,State,Atlantic,25° 58.890' N,80° 4.798' W,25.9815,-80.07996667,Medium
DA0046,Miami-Dade,10/01/1985,Barge,100' Steel Barge,BARGE METAL 100',,8,100,Federal,Atlantic,25° 40.146' N,80° 4.216' W,25.6691,-80.07026667,Low
DA0045,Miami-Dade,06/28/1985,Shamrock,"120' Steel Ship ""Shamrock""",VESSEL METAL 85',,15,44,State,Atlantic,25° 46.406' N,80° 4.403' W,25.77343333,-80.07338333,Low
DA0044,Miami-Dade,02/01/1985,Sir Scott,"267' Steel Ship ""Sir Scott""",VESSEL METAL 267',,65,220,Federal,Atlantic,25° 31.789' N,80° 5.243' W,25.52981667,-80.08738333,High
DA0043,Miami-Dade,01/24/1985,Proteus,"220' Steel Ship ""Proteus""",VESSEL METAL 220',,18,72,Federal,Atlantic,25° 42.328' N,80° 5.240' W,25.70546667,-80.08733333,High
DA0042,Miami-Dade,00/00/1984,Mercy Hospital Reef (Bay),Concrete Rubble  Bicycle Racks  Vessels  Concrete I Beams,CONCRETE RUBBLE,,4,10,State,Atlantic,25° 44.283' N,80° 12.700' W,25.73805,-80.21166667,Low
DA0041,Miami-Dade,00/00/1984,"Lands End ' And The ""Mary Ann I""","2 Vessels The ""Lands End ' And The ""Mary Ann I""",VESSEL METAL,,15,46,State,Atlantic,25° 46.557' N,80° 4.444' W,25.77595,-80.07406667,Low
DA0040,Miami-Dade,07/05/1984,Ultra Freeze,"195' Steel Ship ""Ultra Freeze""",VESSEL METAL 195',,45,120,Federal,Atlantic,25° 37.741' N,80° 5.215' W,25.62901667,-80.08691667,Medium
DA0039,Miami-Dade,03/29/1984,Julia Tuttle (Bay),275 Concrete Pilings  Each 1 To 4 Tons (Average 2.5 Tons),CONCRETE PILINGS (275),687,,28,State,Atlantic,25° 48.835' N,80° 10.200' W,25.81392,-80.17,Medium
DA0038,Miami-Dade,00/00/1983,Moby One,"75 Foot Wooden Shrimp Boat The ""Moby One""",VESSEL WOOD SHRIMPER 75',,10,97,Federal,Atlantic,25° 37.400' N,80° 4.900' W,25.62333333,-80.08166667,Low
DA0037,Miami-Dade,12/06/1983,Turbine Stacks,43 FP&L Smoke Stacks,METAL STACKS,,20,190,Federal,Atlantic,25° 29.097' N,80° 5.517' W,25.48495,-80.09195,Low
DA0036,Miami-Dade,11/04/1983,Turbine Stacks,83 Steel Tanks   8X13X21,METAL TANKS (83),,,190,Federal,Atlantic,25° 29.076' N,80° 5.491' W,25.4846,-80.09151667,Low
DA0035,Miami-Dade,11/04/1983,Exhaust Stacks,40 Steel Exhaust Stacks 8 X 13 X 21  2nd of Two Loads  North,METAL TURBINE EXHAUST STACKS (40),,20,190,Federal,Atlantic,25° 29.216' N,80° 5.439' W,25.48693333,-80.09065,Low
DA0034,Miami-Dade,10/04/1983,Pioneer One,"195' Steel Ship  ""Pioneer One""",VESSEL METAL 195',,30,215,Federal,Atlantic,25° 31.919' N,80° 5.034' W,25.53198333,-80.0839,Low
DA0033,Miami-Dade,10/01/1983,Mixing Drums,20 Steel Concrete Mixing Drums,METAL MIXING DRUMS (20),,8,84,Federal,Atlantic,25° 40.038' N,80° 4.231' W,25.6673,-80.07051667,Low
DA0032,Miami-Dade,07/07/1983,Julia Tuttle (Bay),21 20 Ft. By 40 Ft. Steel Tanks,METAL TANKS (21),,,28,State,Atlantic,25° 48.833' N,80° 10.200' W,25.81388333,-80.17,Medium
DA0031,Miami-Dade,02/05/1983,South Seas,"175' Steel Ship ""South Seas""",VESSEL METAL 175',,15,73,Federal,Atlantic,25° 39.904' N,80° 4.217' W,25.66506667,-80.07028333,Low
DA0030,Miami-Dade,01/07/1983,Blue Fire,"175' Steel Ship ""Blue Fire""",VESSEL METAL 175',,20,110,Federal,Atlantic,25° 33.997' N,80° 5.431' W,25.56662,-80.09052,High
DA0029,Miami-Dade,01/01/1983,Chevron Storage Tanks,50 Steel Chevron Storage Tanks,METAL STORAGE TANKS (50),,8,84,Federal,Atlantic,25° 40.035' N,80° 4.231' W,25.66725,-80.07051667,Low
DA0028,Miami-Dade,00/00/1982,Julia Tuttle Reef (Bay),2540 Tons Concrete  133 Autos  12 Vessels  27 Storage Tanks,CONCRETE RUBBLE,"2,450",11,28,State,Atlantic,25° 48.833' N,80° 10.204' W,25.81388333,-80.17007,Low
DA0027,Miami-Dade,07/27/1982,Star Trek,"200' Steel Ship ""Star Trek""",VESSEL METAL 200',,32,210,Federal,Atlantic,25° 42.002' N,80° 4.653' W,25.70003333,-80.07755,Medium
DA0026,Miami-Dade,06/26/1982,Arida,"165' Steel Ship """"",VESSEL METAL 165',,12,88,Federal,Atlantic,25° 40.831' N,80° 4.249' W,25.68051667,-80.07081667,Low
DA0025,Miami-Dade,06/16/1982,Lakeland,"200' Steel Ship ""Lakeland""",VESSEL METAL 200',,25,135,Federal,Atlantic,25° 40.067' N,80° 5.010' W,25.66778333,-80.0835,Low
DA0024,Miami-Dade,05/01/1982,House Boat,40' Steel House Boat,VESSEL METAL HOUSEBOAT 40',,,95,Federal,Atlantic,25° 40.144' N,80° 4.216' W,25.66906667,-80.07026667,Low
DA0023,Miami-Dade,12/22/1981,Orion,"118' Steel Tug ""Orion""",VESSEL METAL 118',,15,88,Federal,Atlantic,25° 41.460' N,80° 5.180' W,25.691,-80.08633333,Medium
DA0022,Miami-Dade,06/30/1981,Hopper Barge,150 Foot Steel Hopper Barge (In Auerbach 1991 As 2536.50/8004.59),BARGE METAL 150',,12,163,Federal,Atlantic,25° 37.066' N,80° 4.900' W,25.61776667,-80.08166667,Low
DA0021,Miami-Dade,00/00/1980,San Raphael,"200 Foot Steel Ship ""San Raphael""",VESSEL METAL 200',,,282,State,Atlantic,25° 49.812' N,80° 4.084' W,25.8302,-80.06806667,Low
DA0020,Miami-Dade,00/00/1980,Walke Q,"200 Feet Steel Freighter ""Walke Q""",VESSEL METAL 200',,,282,State,Atlantic,25° 49.566' N,80° 4.900' W,25.8261,-80.08166667,Low
DA0019,Miami-Dade,10/01/1980,Railroad Barge,"100' Steel Barge ""Railroad""",BARGE METAL 100',,11,163,Federal,Atlantic,25° 33.042' N,80° 5.153' W,25.5507,-80.08588333,Low
DA0018,Miami-Dade,00/00/1979,Pelican Harbor Reef (Bay),Concrete Culverts,CONCRETE CULVERTS,,3,7,State,Atlantic,25° 50.450' N,80° 10.000' W,25.84083333,-80.16666667,Low
DA0017,Miami-Dade,00/00/1979,79 Culverts (New 4/17/99),About 8 Very Large Diameter Culverts Stacked Together,CONCRETE CULVERTS,,24,45,State,Atlantic,25° 44.700' N,80° 5.700' W,25.745,-80.095,Low
DA0016,Miami-Dade,00/00/1978,Pontoon Dry Docks,Steel Pontoon Dry Docks,METAL DRYDOCK,,,330,Federal,Atlantic,25° 46.685' N,80° 2.646' W,25.77808333,-80.0441,Low
DA0015,Miami-Dade,11/01/1976,Santa Rita,"200' Steel Ship ""Santa Rita""",VESSEL METAL 200',,25,245,Federal,Atlantic,25° 23.251' N,80° 5.540' W,25.38751667,-80.09233333,Low
DA0014,Miami-Dade,10/01/1976,Deep Freeze,"210' Steel Ship ""Deep Freeze""",VESSEL METAL 210',,30,135,State,Atlantic,25° 49.303' N,80° 4.952' W,25.82171667,-80.08253333,Medium
DA0013,Miami-Dade,05/14/1976,O.L. Bodenhamer,"450' Steel Liberty Ship  ""O.L. Bodenhamer""",VESSEL METAL 450',,32,365,State,Atlantic,25° 53.874' N,80° 4.308' W,25.8979,-80.0718,Medium
DA0012,Miami-Dade,10/01/1975,Belcher Barge,"85' Steel Barge ""Belcher Barge""",BARGE METAL 85',,10,120,Federal,Atlantic,25° 24.775' N,80° 7.146' W,25.41291667,-80.1191,High
DA0011,Miami-Dade,04/01/1975,Almirante,"200' Steel Ship ""Almirante""",VESSEL METAL 200',,20,125,Federal,Atlantic,25° 24.960' N,80° 7.080' W,25.416,-80.118,Low
DA0010,Miami-Dade,12/01/1974,Biscayne,"120' Steel Ship ""Biscayne""",VESSEL METAL 120',,15,55,Federal,Atlantic,25° 42.263' N,80° 5.302' W,25.70438333,-80.08836667,Medium
DA0009,Miami-Dade,07/01/1973,West End,"110' Steel Ship ""West End""",VESSEL METAL 110',,,228,Federal,Atlantic,25° 47.454' N,80° 2.947' W,25.7909,-80.04911667,Low
DA0008,Miami-Dade,06/01/1973,Fire Boat,"110 Foot Steel Ship ""Fire Boat""",VESSEL METAL 110',,12,222,Federal,Atlantic,25° 47.123' N,80° 2.196' W,25.78538333,-80.0366,Low
DA0007,Miami-Dade,12/01/1971,Hopper Barge,"175' Steel Barge ""Hopper Barge""",BARGE METAL 175',,,234,Federal,Atlantic,25° 45.622' N,80° 2.827' W,25.76036667,-80.04711667,Low
DA0006,Miami-Dade,06/01/1971,Mine Sweeper,"177' Wood Naval ""Mine Sweeper""",VESSEL WOOD 177' MINE SWEEPER,,,180,Federal,Atlantic,25° 48.405' N,80° 3.174' W,25.80675,-80.0529,Low
DA0005,Miami-Dade,05/11/1971,Pimelious,"120' Steel Ship ""Pimelious""",VESSEL METAL 120' FREIGHTER,,15,135,State,Atlantic,25° 50.158' N,80° 4.924' W,25.83597,-80.082067,Medium
DA0004,Miami-Dade,02/12/1971,Lotus,"110' Steel Ship ""Lotus""",VESSEL METAL 110' FREIGHTER,,15,218,State,Atlantic,25° 50.957' N,80° 5.800' W,25.84928333,-80.09666667,Medium
DA0003,Miami-Dade,03/01/1970,Dredge Pipe,Steel Dredge Pipe,METAL PIPES,,3,204,Federal,Atlantic,25° 46.925' N,80° 2.962' W,25.78208333,-80.04936667,Low
DA0002,Miami-Dade,10/16/1969,"Landing Craft ""LCI""","150' Steel Landing Craft ""LCI""",VESSEL METAL LANDING CRAFT 150',,5,202,Federal,Atlantic,25° 47.069' N,80° 2.993' W,25.78448333,-80.04988333,Low
DA0001,Miami-Dade,00/00/1947,Crane Boom (W),100 Foot Steel Crane Boom (Also 14238.1/62129.5),METAL CRANE,,12,80,State,Atlantic,25° 51.010' N,80° 4.724' W,25.85016667,-80.07873333,Low
MO0062,Monroe,05/27/2009,Hoyt Vandenberg,522 Feet Long Former Missile Tracking Ship The Hoyt Vandenberg,VESSEL METAL 522',"13,300",100,145,State,Atlantic,24° 27.597' N,81° 44.188' W,24.45995,-81.73647,High
MO0061,Monroe,05/17/2002,Spiegel Grove,510 Feet Lsd  Uss Spiegel Grove Pushed On Side On 6/10/02,VESSEL METAL 510',"6,880",84,135,Federal,Atlantic,25° 4.000' N,80° 18.650' W,25.06666667,-80.31083333,High
MO0060,Monroe,05/31/2001,Davis Reef,4 Reefballs As Part of A School Project  2Nd Deployment,MODULES CONCRETE REEFBALLS (4),,,,Federal,Atlantic,24° 55.397' N,80° 30.532' W,24.92328,-80.50886667,High
MO0059,Monroe,05/23/2000,Davis Reef,6 Reefballs As Part of A School Project  1Rst Deployment,MODULES CONCRETE REEFBALLS (6),,,,Federal,Atlantic,24° 55.395' N,80° 30.532' W,24.92325,-80.50886667,High
MO0058,Monroe,06/03/1999,Wolfe Reef,3 Reefballs As Part of A School Project,MODULES CONCRETE REEFBALLS (3),,,,Federal,Atlantic,25° 1.316' N,80° 23.783' W,25.02193333,-80.39638333,High
MO0057,Monroe,12/05/1998,Adolphus Busch Sr,"210 Foot Freighter Formally The ""Ocean Alley""  Near Looe Key",VESSEL METAL 210',,62,100,Federal,Atlantic,24° 31.841' N,81° 27.688' W,24.53068333,-81.46146667,High
MO0056,Monroe,00/00/1996,Long Key Reef,1996  Long Key Bridge   3942 Tons Bridge,BRIDGE SPANS CONCRETE,"3,942",,24,Federal,Atlantic,24° 43.905' N,80° 49.667' W,24.73175,-80.82778333,Low
MO0055,Monroe,00/00/1994,Long Key Reef,1994 Long Key Bridge  3746 Tons Bridge  GPS,BRIDGE SPANS CONCRETE,"3,746",,24,Federal,Atlantic,24° 43.900' N,80° 49.667' W,24.73166667,-80.82778333,Medium
MO0054,Monroe,00/00/1992,Stargazer Reef,Underwater  Sculptures,METAL STRUCTURES,,,13,State,Atlantic,24° 27.300' N,81° 52.000' W,24.455,-81.86666667,Low
MO0053,Monroe,01/21/1989,Joe's Tug,90 Foot Long Tugboat,VESSEL METAL TUGBOAT  90',,25,65,State,Atlantic,24° 27.850' N,81° 44.270' W,24.46416667,-81.73783333,Medium
MO0052,Monroe,09/13/1988,Big Pine Key Site,Precast Concrete Shallow Reef Modules With Pvc.,MODULES CONCRETE  A-FRAMES,,,18,Federal,Atlantic,24° 33.016' N,81° 19.498' W,24.55026667,-81.32496667,Low
MO0051,Monroe,06/27/1988,Big Pine Reef,Deployed In 1988   Research Modules Low Profile,MODULES CONCRETE  A-FRAMES,,,25,Federal,Atlantic,24° 33.056' N,81° 19.749' W,24.55093333,-81.32915,Low
MO0050,Monroe,06/25/1988,Big Pine Reef,Deployed In 1988   Research Modules  High Profile,MODULES CONCRETE  A-FRAMES,,,45,Federal,Atlantic,24° 32.692' N,81° 19.530' W,24.54486667,-81.3255,Low
MO0049,Monroe,06/25/1988,Big Pine Reef,Deployed In 1988   Research Modules  High Profile,MODULES CONCRETE  A-FRAMES,,,80,Federal,Atlantic,24° 32.509' N,81° 19.419' W,24.54181667,-81.32365,Low
MO0048,Monroe,00/00/1987,Key West Tournament Reef,Heavy Steel And Barge,BARGE METAL,,6,205,Federal,Atlantic,24° 25.673' N,81° 45.584' W,24.42788333,-81.75973333,Low
MO0047,Monroe,00/00/1987,Bahia Honda  Reef,1987  3600 Tons  Spanish Harbor  Bridge Spans,BRIDGE SPANS CONCRETE,"3,600",,32,Federal,Atlantic,24° 35.755' N,81° 17.442' W,24.59591667,-81.2907,Low
MO0046,Monroe,00/00/1987,Islamorada Reef,1987 Lignum Vitae Bridge Spans,BRIDGE SPANS CONCRETE,,,115,Federal,Atlantic,24° 50.475' N,80° 33.084' W,24.84125,-80.5514,Low
MO0045,Monroe,00/00/1987,Marathon Reef,1987 Marathon Concrete Slabs,BRIDGE SPANS CONCRETE,,,115,Federal,Atlantic,24° 38.461' N,80° 57.451' W,24.64101667,-80.95751667,Low
MO0044,Monroe,11/27/1987,Bibb,"327 Foot ""Uscg Cutter Bibb""  Laying On Starboard Side  95' To Rail",VESSEL METAL 327'  (BIBB),,35,130,Federal,Atlantic,24° 59.710' N,80° 22.770' W,24.99516667,-80.3795,Low
MO0043,Monroe,11/27/1987,Duane,"327 Foot ""Uscg Cutter Duane""  Upright Deck Is 90 Feet Deep",VESSEL METAL 327'  (DUANE),,50,118,Federal,Atlantic,24° 59.380' N,80° 22.920' W,24.98966667,-80.382,Medium
MO0042,Monroe,09/30/1987,American Shoal Reef #3,Kemp Channel Bridge Rubble,BRIDGE SPANS CONCRETE,"2,400",10,42,Federal,Atlantic,24° 33.119' N,81° 28.018' W,24.55198333,-81.46696667,High
MO0041,Monroe,08/31/1987,Long Key Reef #6,1987 Long Key Bridge  4 Patch Reefs,BRIDGE SPANS CONCRETE,,,26,Federal,Atlantic,24° 44.190' N,80° 49.585' W,24.7365,-80.82641667,High
MO0040,Monroe,07/30/1987,Marathon Reef Site,Concrete Bridge Spans.,BRIDGE RUBBLE,,,100,Federal,Atlantic,24° 39.050' N,80° 57.787' W,24.65083333,-80.96311667,Low
MO0039,Monroe,06/30/1987,Key West Gulfside Reef #5,100 Tons of Concrete Rubble,CONCRETE RUBBLE,,,32,State,Gulf,24° 41.700' N,81° 52.750' W,24.695,-81.87916667,High
MO0038,Monroe,00/00/1986,Long Key Reef,Long Key Bridge Materials,BRIDGE SLABS CONCRETE,,8,26,Federal,Atlantic,24° 43.878' N,80° 49.832' W,24.7313,-80.83053333,Medium
MO0037,Monroe,00/00/1986,Islamorada Reef,1986 Indian Cut Bridge Spans,BRIDGE SPANS CONCRETE,,,115,Federal,Atlantic,24° 50.517' N,80° 33.069' W,24.84195,-80.55115,Low
MO0036,Monroe,00/00/1986,Islamorada Reef,1986 Old Tea Table Bridge Spans,BRIDGE SPANS CONCRETE,,,115,Federal,Atlantic,24° 50.472' N,80° 33.084' W,24.8412,-80.5514,Low
MO0035,Monroe,00/00/1986,Long Key Reef #2,1986 Long Key Bridge  5 Patch Reefs,BRIDGE SPANS CONCRETE,,,26,Federal,Atlantic,24° 43.613' N,80° 49.708' W,24.72688333,-80.82846667,High
MO0034,Monroe,00/00/1986,Long Key Reef #5,1986 Long Key Bridge  5 Patch Reefs,BRIDGE SPANS CONCRETE,,,26,Federal,Atlantic,24° 44.012' N,80° 49.589' W,24.73353333,-80.82648333,High
MO0033,Monroe,09/30/1986,Long Key Reef #4,1986 Long Key Bridge  5 Patch Reefs,BRIDGE SPANS CONCRETE,,,26,Federal,Atlantic,24° 44.026' N,80° 49.755' W,24.73376667,-80.82925,High
MO0032,Monroe,08/31/1986,Long Key Reef #3,1986 Long Key Bridge  9 Patch Reefs,BRIDGE SPANS CONCRETE,,,26,Federal,Atlantic,24° 43.870' N,80° 49.652' W,24.73116667,-80.82753333,High
MO0031,Monroe,04/30/1986,Long Key Reef #1,1986 Long Key Bridge 5 Patch Reefs,BRIDGE SPANS CONCRETE,,,26,Federal,Atlantic,24° 43.601' N,80° 49.734' W,24.72668333,-80.8289,High
MO0030,Monroe,03/03/1986,Thunderbolt,"188 Foot Long Navy Cable Vessel The ""USS Thunderbolt""",VESSEL METAL 188',,60,118,Federal,Atlantic,24° 39.480' N,80° 57.900' W,24.658,-80.965,High
MO0029,Monroe,01/31/1986,Key West Gulfside Reef #4,3000 Tons of Concrete Rubble And Steel,CONCRETE RUBBLE,"3,000",,32,State,Gulf,24° 41.520' N,81° 52.690' W,24.692,-81.87816667,High
MO0028,Monroe,00/00/1985,Bahia Honda  Reef,1985 3000 Tons Bridge Rubble,BRIDGE SPANS CONCRETE,"3,000",,30,Federal,Atlantic,24° 35.746' N,81° 17.380' W,24.59576667,-81.28966667,Low
MO0027,Monroe,00/00/1985,Gunbor Reef,"Superstructure From The ""Cayman Salvage""",METAL SCRAP,,26,52,Federal,Gulf,24° 56.800' N,81° 46.200' W,24.94666667,-81.77,Low
MO0026,Monroe,12/19/1985,Eagle,"287 Foot Freighter The ""Eagle""   Originally The ""Aaron K""  On Side",VESSEL METAL 287',,40,110,Federal,Atlantic,24° 52.180' N,80° 34.210' W,24.86966667,-80.57016667,Medium
MO0025,Monroe,09/30/1985,American Shoal Reef #2,Niles Channel Bridge Rubble 4 Large Patches,BRIDGE SPANS CONCRETE,"1,200",11,38,Federal,Atlantic,24° 33.087' N,81° 28.000' W,24.55145,-81.46666667,High
MO0024,Monroe,04/30/1985,Cayman Salvage Master,"187 Ft. Long Former Us Army Minelayer  The ""Lt. Col. Ellery W. Niles""  Upright In Sand",VESSEL METAL 187',,,92,Federal,Atlantic,24° 27.210' N,81° 45.980' W,24.4535,-81.76633333,Low
MO0023,Monroe,00/00/1984,Alexander Barge,"120 Foot By 40 Foot Steel Barge  The ""Alexander""  Also Bridge Rubble",BARGE METAL 120',,15,95,Federal,Atlantic,24° 51.700' N,80° 34.100' W,24.86166667,-80.56833333,Low
MO0022,Monroe,00/00/1984,Islamorada Reef,1984 120 Foot Barge And Bridge Spans,BRIDGE SPANS  CONCRETE,,,110,Federal,Atlantic,24° 50.332' N,80° 33.575' W,24.83886667,-80.55958333,Low
